created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Jun 26 16:47:07 +0000 2023;1673372327588012033;"Momen Akrab Dua Bacapres Ganjar dan Anies Bersama saat Dijamu Raja Salman di Tanah Suci  #Haji2023 #GanjarPranowo #AniesBaswedan #Bacapres #RajaSalman https://t.co/S7gnEGVgM2";0;0;0;1;in;47274731;1673372327588012033;okezonenews;https://twitter.com/okezonenews/status/1673372327588012033
Mon Jun 26 15:36:40 +0000 2023;1673354600404094976;"Kolaborasi yg begitu epic yg di contohkan oleh @ganjarpranowo dgn beberapa Pimpinan Daerah ini menunjukkan level leadership seorang @ganjarpranowo sebagai Bacapres sangat mumpuni. Jujur ini melebihi ekspektasi saya trhdp @ganjarpranowo. Kaderisasi PDIP trbukti amazing 🤟 https://t.co/DT9NSHzoKS";0;0;0;0;in;1451511358952927237;1673354600404094976;Heri73032637;https://twitter.com/Heri73032637/status/1673354600404094976
Mon Jun 26 15:35:46 +0000 2023;1673354372213018624;"Dikatain penculik marah-marah sampe ngatain Butet sbg seniman yg kere. Hm. Nih penculik baca: https://t.co/whNBLouWDN  Dua bacapres lain jls bukan yg didukung @jokowi , krn hanya @ganjarpranowo jagoannya blio. Mending lanjutin di sini aja deh: https://t.co/8RSPzK9ELE https://t.co/OHWyMN6KrY";0;0;1;1;in;1568422909294841856;1673354372213018624;Nikmatul_Sg;https://twitter.com/Nikmatul_Sg/status/1673354372213018624
Mon Jun 26 15:34:48 +0000 2023;1673354128469426177;"@mohamme75641056 @echoPiR @ganjarpranowo Mas pahamkan bedanya bacapres dan capres? Lagian blusukan mah ada waktunya nanti.  Selesaikan aja program dan tanggung jawab dia dulu sebagai gubernur Jateng,   Lagian pengaduan di sosmed dan datang langsung ke daerah itu hal yg berbeda.";0;0;0;0;in;1473619029503844355;1673155119381356544;Jemsbray;https://twitter.com/Jemsbray/status/1673354128469426177
Mon Jun 26 15:19:39 +0000 2023;1673350318590140417;"@Jemsbray @echoPiR @ganjarpranowo dia kan bacapres, apa salahnya blusukan. kesana itu jga terkait tanya persoalan warga. biar GP tahu gambaran besarnya masalah yg dihadapi rakyat. dan bisa bikin program untuk mereka";0;2;0;0;in;2534586385;1673155119381356544;mohamme75641056;https://twitter.com/mohamme75641056/status/1673350318590140417
Mon Jun 26 15:00:36 +0000 2023;1673345522592104456;"@mohamme75641056 @echoPiR @ganjarpranowo Wkwkwk ngapain pake acara nunjukin ini, kan gw udh bilang. Mau di jelasin kayak gimana pun lu bakal denial.   Bacapres dan capres hal yg berbeda, lagian ngapain ngurusin provinsi lain padahal dia masih pejabat aktif di Jateng. Mau carmuk atau apa?";0;2;0;1;in;1473619029503844355;1673155119381356544;Jemsbray;https://twitter.com/Jemsbray/status/1673345522592104456
Mon Jun 26 14:57:17 +0000 2023;1673344686952534016;"Gak bahaya ta? Perwakilan pedagang Pasar Anyar Bahari, Jakarta Utara,M Dirja menyampaikan terima kasih kepada bakal calon presiden (Bacapres) PDIP, @ganjarpranowo yang telah menyampaikan sejumlah persoalan yg dihadapi mereka kpd Sekda DKI, Joko Agus Setyono Membuahkan hasil😍 https://t.co/RS3ycCswmb";2;0;12;19;in;1144772185229160449;1673344686952534016;eddy_widodo_165;https://twitter.com/eddy_widodo_165/status/1673344686952534016
Mon Jun 26 12:38:11 +0000 2023;1673309680771420160;"Bakal calon presiden (bacapres) PDI Perjuangan (PDIP), Ganjar Pranowo Pranowo melakukan blusukan di Jalan Marga Satwa No. 32 Kelurahan Jati Padang, Pasar Minggu, Jakarta Selatan pada Minggu, 25 Juni 2023.#GranHermanoChile #ขอไม่ยินดี https://t.co/AVO1Xx052j";0;0;0;0;in;1635146840055365634;1673309680771420160;SukunPutih15;https://twitter.com/SukunPutih15/status/1673309680771420160
Mon Jun 26 12:25:04 +0000 2023;1673306382739849216;"@ganjarpranowo daerah sendiri ruwet tapi lari lari Mulu antar kota antar provinsi,gini amat bacapres hasil endorsmen jokowi.";0;1;0;1;in;439460635;1673275270164537344;gilang_Muhaimin;https://twitter.com/gilang_Muhaimin/status/1673306382739849216
Mon Jun 26 12:02:03 +0000 2023;1673300589902704641;"Bakal calon presiden (Bacapres) Ganjar Pranowo salut dengan deklarasi untuk mendukung pencalonannya oleh para pengacara yang tergabung dalam Ganjar Law And Development Center (GLDC) di lapangan futsal lokasi perkampungan Pasar Minggu, Jakarta Selatan, Minggu (25/6/2023). https://t.co/uD6sdS0l2g";0;0;0;0;in;1506424291361161216;1673300589902704641;RumahKitaJatim;https://twitter.com/RumahKitaJatim/status/1673300589902704641
Mon Jun 26 11:53:58 +0000 2023;1673298554281152513;"@RAP1612RAP @Rahmansukarnen @elisa_jkt @ganjarpranowo @timbulslokoban1 @malehdadisegoro @prabowo @aniesbaswedan Ya kan kemaren alesannya kalo den ganjar bukan sbg gubernur aktif tp bacapres";0;0;0;0;in;49265086;1672950732218306562;anaknya_mageran;https://twitter.com/anaknya_mageran/status/1673298554281152513
Mon Jun 26 11:52:08 +0000 2023;1673298093008375808;"@ch_chotimah2 @ganjarpranowo Dr ke 3 bacapres, yg ora mutu cm den @ganjarpranowo , jujur aja Lo.. 🤣🤣";0;0;0;0;in;1631644582797787136;1673154453841788928;andri_lan6;https://twitter.com/andri_lan6/status/1673298093008375808
Mon Jun 26 11:36:36 +0000 2023;1673294183870889984;"Tidak perlu ada yg protes apalagi tersinggung, siapapun WNI menyampaikan aspirasi atau keluhan WNI lainnya diwilayah RI kepada pemangku kebijakan boleh dan wajar., terlebih yg menyampaikannya Pak Ganjar Pranowo, beliau Gubernur Jateng, Bacapres juga sbg Tokoh Nasional.";0;0;0;0;in;1604411514168803329;1673294183870889984;KadarrusmanIyus;https://twitter.com/KadarrusmanIyus/status/1673294183870889984
Mon Jun 26 11:18:59 +0000 2023;1673289749094879233;"[Teruslah Mencintai Warisan Budaya Bangsa]  Dalam Kegiatan di Sidoarjo yaitu kegiatan GSI (Gabungan Seniman Indonesia) mendukung Bapak Ganjar Pranowo sebagai Bakal Calon Presiden (bacapres) 2024. Kegiatan ini di hadiri Relawan Ganjar Pranowo selain relawan juga di hadiri artis https://t.co/aeJx71doVp";0;1;0;0;in;1552518989435535362;1673289749094879233;omgsumsel;https://twitter.com/omgsumsel/status/1673289749094879233
Mon Jun 26 11:02:17 +0000 2023;1673285549602521089;"@BosPurwa @Miduk17 @aniesbaswedan @ganjarpranowo @prabowo Dalam rangka apa ngasih undangan VVIP ama 3 orang itu... karena bacapres? Apaan sih nih ga waras banget";0;6;1;4;in;559987985;1673227105289777158;TheFeds24;https://twitter.com/TheFeds24/status/1673285549602521089
Mon Jun 26 10:53:03 +0000 2023;1673283223156322310;"Jangan jogging disana lho pak @ganjarpranowo . Ibadah saja nggeh. Jangan kayak bacapres sebelah yang selfa selfi. https://t.co/qerETer581";0;0;0;1;in;2603473554;1673283223156322310;let_it_be_22;https://twitter.com/let_it_be_22/status/1673283223156322310
Mon Jun 26 10:44:07 +0000 2023;1673280975546224641;"@ganjarpranowo Saking panasnya lihat Bacapres sebelah yang pergi Haji,maka diaturlah oleh para bohir biadab agar si Boneka bisa pergi haji juga.";0;5;0;31;in;553400440;1673272126265233409;armanhermawan3;https://twitter.com/armanhermawan3/status/1673280975546224641
Mon Jun 26 10:21:45 +0000 2023;1673275347268407296;"@echoPiR @ganjarpranowo dia ke Jakarta buat Peringatan Bulan Bung Karno. dan dia berangkat haji dari sana. kalau ada waktu luang, dia berkunjung ke warga utk tahu keluhannya apa salahnya. dia kan sudah jelas, bacapres. jadi wajar cari tahu semua masalah warga Indonesia";0;7;0;1;in;2534586385;1673155119381356544;mohamme75641056;https://twitter.com/mohamme75641056/status/1673275347268407296
Mon Jun 26 10:18:09 +0000 2023;1673274439650394112;"Bacapres dari PDIP, @ganjarpranowo melakukan blusukan ke gang-gang kecil Kampung Jati Padang, Pasar Minggu Jakarta Selatan dan Pademangan, Jakarta Utara   Banyak masyarakat antusias menyambutnya. Mereka berteriak bahwa Ganjar adalah sosok penerus Presiden Jokowi  #SahabtGanjar https://t.co/ym6i3NdyFV";0;4;14;45;in;940486643546386432;1673274439650394112;__RismaWidiono_;https://twitter.com/__RismaWidiono_/status/1673274439650394112
Mon Jun 26 10:15:08 +0000 2023;1673273683501252608;"Fadli Zon menanggapi aksi yang dilakukan oleh Gubernur Jawa Tengah sekaligus Bacapres PDIP Ganjar Pranowo yang menelepon Heru Budi. #newsupdate #pemilupedia #pemilu2024 https://t.co/9nm8VODxNw";0;0;0;1;in;759692754985242625;1673273683501252608;kumparan;https://twitter.com/kumparan/status/1673273683501252608
Mon Jun 26 10:10:35 +0000 2023;1673272535507693570;"@ruhutsitompul dari ke 3 BAcapres, cuma @ganjarpranowo yg pernah lakukan ini : https://t.co/YJbgzp3luR";0;0;0;1;in;762945804952743936;1673260491228196865;Queenna_Jateng;https://twitter.com/Queenna_Jateng/status/1673272535507693570
Mon Jun 26 10:02:12 +0000 2023;1673270427811221509;"@Kayakuwek @ganjarpranowo Keren Bacapres saya, bisa bantu orang/pedagang.";0;1;0;0;in;1548369686676783104;1673000034194046977;AsliLanang2;https://twitter.com/AsliLanang2/status/1673270427811221509
Mon Jun 26 09:55:33 +0000 2023;1673268755219230720;"Ketua DPP Partai Demokrat, Herman Khaeron menyindir aksi Gubernur Jawa Tengah sekaligus bacapres PDIP, Ganjar Pranowo, yang menelepon Pj Gubernur DKI Heru Budi. #newsupdate #update #news https://t.co/MwQUs9xZIs";0;0;0;2;in;759692754985242625;1673268755219230720;kumparan;https://twitter.com/kumparan/status/1673268755219230720
Mon Jun 26 08:49:42 +0000 2023;1673252181137567744;"@tvOneNews Salah benar ? Boleh Dilarang ? BaCapres Ganjar Pranowo dan Plt Gubernur DKI Jakarta berbicara ?";0;0;0;0;in;1652323684810625024;1673249765377867776;Together_Esteem;https://twitter.com/Together_Esteem/status/1673252181137567744
Mon Jun 26 08:35:22 +0000 2023;1673248575374102529;"@Dandhy_Laksono Hahahahaha, @jokowi orang² @PDIPerjuangan @psi_id @Giring_Ganesha  @TsamaraDKI  @ganjarpranowo @aniesbaswedan si para bacapres &amp  politisi² itu ga bakalan banyak bacot klo liat ini mah, susah mulut mereka lawan korporat busuk, apalagi bajer² tai itu...";0;0;0;1;in;1441411942615191557;1673109957028495360;putih_dan_hitam;https://twitter.com/putih_dan_hitam/status/1673248575374102529
Mon Jun 26 07:44:19 +0000 2023;1673235727822495752;"Sedang asik berkumpul dengan dua buah hati, wanita usia 53 tahun bernama Maisaroh terkejut dengan kedatangan Bacapres PDIP Ganjar Pranowo, Minggu (25/6/2023)  #ganjarforall  #ganjarpranowo #MEnangkanGAnjar #GenerasiGotongRoyong https://t.co/XT2spKI8Mr";0;0;2;4;in;1656924120280633344;1673235727822495752;ganjarforall;https://twitter.com/ganjarforall/status/1673235727822495752
Mon Jun 26 06:39:21 +0000 2023;1673219380719812614;"Ganjar Pranowo jadi sorotan, usia telepon Heru Budi soal keluhan warga DKI  Agenda blusukan bacapres 2024 dari @PDI_Perjuangan , Ganjar Pranowo ke pasar Anyar Bahari, Warakas, Jakarta Utara, Sabtu, 25 Juni 2023, mendadak jadi sorotan.   #PDIP #Alineadotid #News https://t.co/A0Hs7C3E0z";0;0;0;0;in;354168059;1673219380719812614;alineadotid;https://twitter.com/alineadotid/status/1673219380719812614
Mon Jun 26 06:32:02 +0000 2023;1673217537864265728;"@akusiantarman @RoegenSchwarzer @3momss @elisa_jkt @ganjarpranowo @timbulslokoban1 @malehdadisegoro Dungu loe gak usah kekencengan dengan belain pilihan loe.... dia baru BACAPRES gak usah sibuk ngurusin daerah lain...";0;0;0;1;in;1389812221979467782;1672950732218306562;mukhidjan;https://twitter.com/mukhidjan/status/1673217537864265728
Mon Jun 26 05:52:18 +0000 2023;1673207539922788352;"Gubernur Jawa Tengah yang juga merupakan Bacapres PDI Perjuangan Ganjar Pranowo blusukan dan menyerap aspirasi warga Jakarta. Tindakan Ganjar itu menuai kontroversi.  #GanjarPranowo #PDIPerjuangan #AniesBaswedan   https://t.co/dYjVBZtv6c";0;0;0;0;in;89877164;1673207539922788352;fajaronline;https://twitter.com/fajaronline/status/1673207539922788352
Mon Jun 26 05:30:40 +0000 2023;1673202093857841153;"Bacapres dari PDIP, Ganjar Pranowo, blusukan di Pasar Warakas, Jakarta Utara, Sabtu (24/6). Saat itu, Ganjar menerima komplain dari pedagang soal iuran pasar. Ia pun langsung menelepon Gubernur DKI Jakarta Heru Budi. #pemilupedia #newsupdate #update #news #kumparan https://t.co/A6VMTMOCKb";1;0;3;4;in;759692754985242625;1673202093857841153;kumparan;https://twitter.com/kumparan/status/1673202093857841153
Mon Jun 26 05:28:34 +0000 2023;1673201567263252482;"@hansssolo @ganjarpranowo masih bacapres belum waktunya ngurusin hal spt itu, tebar pesona saat weekend boleh aja tp cukup sosialisasikan visi misi";0;0;0;0;in;1135526713;1673198016428392448;tkgit1;https://twitter.com/tkgit1/status/1673201567263252482
Mon Jun 26 05:14:28 +0000 2023;1673198016428392448;"Apapun yang dilakukan Mas @ganjarpranowo sebagai bacapres maupun gubernur saat ini akan selalu ditanggapi negatif oleh pesaingnya ataupun haters-nya, jadi cuekin aja... . Maju terus Mas Ganjar melayani rakyat di manapun berada selama tidak melanggar aturan maupun etika.. 💪✊️🇮🇩";0;2;5;13;in;219548433;1673198016428392448;hansssolo;https://twitter.com/hansssolo/status/1673198016428392448
Mon Jun 26 05:00:01 +0000 2023;1673194381447143424;"Bakal calon presiden (bacapres PDIP, Ganjar Pranowo Pranowo melakukan blusukan di Jakarta Selatan. Ganjar juga mengingatkan kepada seluruh relawan untuk tidak mengajak warga memilih dirinya. Hal itu lantaran dirinya belum melakukan kampanye apapun https://t.co/Hj1Xg0MLO1 https://t.co/3Uqfc0aOGr";0;0;0;0;in;41730943;1673194381447143424;VIVAcoid;https://twitter.com/VIVAcoid/status/1673194381447143424
Mon Jun 26 04:56:07 +0000 2023;1673193397950222336;"@ch_chotimah2 @jokowi @ganjarpranowo tapi sepertinya ketiga Bacapres sekarang ini numoang beken ke Pak Jokowi, mulai dari Prabowo, Ganjar yang terus nempel, juga Anies yang terus bersebrangan. Karna mereka tau Pak Jokowi punya basis pendukung yang besar, jadi mereka akan populer dengan sendirinya.";0;0;0;0;in;1674813655;1672900919749668866;assrulsami;https://twitter.com/assrulsami/status/1673193397950222336
Mon Jun 26 04:51:53 +0000 2023;1673192332794138624;"Bacapres dari PDIP Ganjar Pranowo Sabtu malam, mengunjungi kawasan Mbloc Space Kebayoran Baru, Jakarta Selatan. Ganjar melihat- lihat produk-produk dari usaha mikro kecil dan menengah, sembari berbincang dengan sejumlah awak media. https://t.co/ns6OyEQSsE https://t.co/JqitsGvkUZ";0;0;2;3;in;3306771829;1673192332794138624;CNNIDdaily;https://twitter.com/CNNIDdaily/status/1673192332794138624
Mon Jun 26 04:31:52 +0000 2023;1673187298119417856;"@ganjarpranowo Akhirnya terbukti bacapres pencitraan ala pak jokowi, daerah snediri dibiarin,daerah orang di urus,hilang malu sudah!";0;0;0;8;in;945784868;1673155119381356544;abi_daawud;https://twitter.com/abi_daawud/status/1673187298119417856
Mon Jun 26 04:02:02 +0000 2023;1673179788796919814;"Sudah sangat JELAS, BACAPRES yg bersikap TEGAS terhadap KELOMPOK RADIKAL INTOLERAN - - - &gt &gt &gt  Mas @ganjarpranowo !!!! #Tegas";0;0;0;0;in;498272759;1673179788796919814;mudha_satriya;https://twitter.com/mudha_satriya/status/1673179788796919814
Mon Jun 26 03:58:51 +0000 2023;1673178988049743877;"@ganjarpranowo Mbak Puan itu sebetulnya lebih cocok jadi Bacapres dibandingkan anda. Anda coba DKI dulu seperti yg dilakukan Jokowi.";0;0;0;0;in;1146301374994325505;1673155119381356544;suhardidaniel1;https://twitter.com/suhardidaniel1/status/1673178988049743877
Mon Jun 26 03:45:34 +0000 2023;1673175644904247298;"Bacapres Ganjar Pranowo Blusukan ke Wilayah Jakarta Utara https://t.co/Ru39dUEkeR";0;0;0;0;in;1242444612054081536;1673175644904247298;TimesHms;https://twitter.com/TimesHms/status/1673175644904247298
Mon Jun 26 03:45:30 +0000 2023;1673175626436722691;"@ganjarpranowo bacapres ini terlalu.. apa ya❓ pokokny lawannya mudah bnget ngalahin.. #Dibiarkan #matiSendiri #KenaPeluruSelfie";0;0;0;0;in;1644928415160737793;1673155119381356544;Arabic_Prophet;https://twitter.com/Arabic_Prophet/status/1673175626436722691
Mon Jun 26 03:43:00 +0000 2023;1673174997370822658;"Salah satu politisi RI yg jarang sekali omong kosong ya bang Adian Napitupulu.  Ngga perlu main taruh-taruhan atau tafsir-tafsiran, Pilpres 2024 adalah antara bacapres Ganjar Pranowo &amp  bacapres Prabowo Subianto. Cawapresnya siapa, terserah masing2. Gitu.  https://t.co/RcQImupCN9 https://t.co/mnjzw7HziC";1;0;7;18;in;91103761;1673174997370822658;Widyarenee;https://twitter.com/Widyarenee/status/1673174997370822658
Mon Jun 26 03:31:41 +0000 2023;1673172149706817536;"@ganjarpranowo Pak hanya sekadar saran, bacapres lain pergi ke daerah2 karna jabatan meraka memungkinkan buat fleksibel. Satu Menhan satu mantan Gub, lha njenengan masih Gub aktif, fokus dulu ke Jateng sampai tahun depan. Warga Jateng niku masih butuh njenengan.";0;4;4;82;in;1674813655;1673155119381356544;assrulsami;https://twitter.com/assrulsami/status/1673172149706817536
Mon Jun 26 03:12:36 +0000 2023;1673167349976027136;"Jokowi menitip kemenangan Bacapres PDIP Ganjar Pranowo kepada para kader berlambang moncong banteng putih itu.  Putin UTBK IVAN GUNAWAN Butet Idul Adha Ganjar Morningggg PK PM https://t.co/uPnedK8BL5";0;0;1;3;in;1534209335546740736;1673167349976027136;rkyt_bersuara;https://twitter.com/rkyt_bersuara/status/1673167349976027136
Mon Jun 26 03:01:00 +0000 2023;1673164428781420546;"Bacapres PDI-P Ganjar Pranowo heran karena di-bully setelah menyambungkan keluhan pedagang pasar ke pimpinan Pemerintahan Provinsi DKI Jakarta.  Pernyataan ini Ganjar sampaikan setelah blusukan ke dalam gang-gang kecil dan lembab di Pasar Minggu, Jakarta Selatan. &lt  #Ganjar #PDIP https://t.co/ewEMHnHANK";2;2;1;7;in;23343960;1673164428781420546;kompascom;https://twitter.com/kompascom/status/1673164428781420546
Mon Jun 26 02:01:40 +0000 2023;1673149497789255680;"Bacapres dari @PDI_Perjuangan, @ganjarpranowo menghadiri acara deklarasi dari sejumlah pengacara yang mengatasnamakan Ganjar Law and Development Center (GLDC) di Pasar Minggu, Jakarta Selatan, Minggu (25/6/2023). https://t.co/ZB8mWzyVkO";0;2;18;28;in;1226725839099707392;1673149497789255680;aan_muba;https://twitter.com/aan_muba/status/1673149497789255680
Mon Jun 26 00:31:35 +0000 2023;1673126827051847680;"@adilsan71 @ganjarpranowo Mungkin pikir dia udah jadi presiden, bacapres tukang halu 🤣";0;0;0;0;in;1653933654564048897;1672856178551033856;Noer0513;https://twitter.com/Noer0513/status/1673126827051847680
Sun Jun 25 23:33:55 +0000 2023;1673112314948759553;"Ada ya gubernur mendadak jd oon permanen...halu jd presiden beneran...🤣🤣🤣  Status masih BACAPRES...tp sombongnya minta ampyuuun...  Mba @puanmaharani_ri coba suruh @ganjarpranowo test kejiwaan....khawatir ada gejala gangguan ODGJ.";0;0;0;0;in;1603561930383233024;1673112314948759553;alifnuranhar1;https://twitter.com/alifnuranhar1/status/1673112314948759553
Sun Jun 25 20:30:07 +0000 2023;1673066061221228544;"Direktur Eksekutif Indonesia Political Review (IPR) Ujang Komaruddin, menyebut bahwa pernyataan bacapres PDIP Ganjar Pranowo saat Bulan Bung Karno pada Sabtu (24/6/2023) kemarin terkait kelanjutan proyek Ibu Kota Negara (IKN) Nusantara bisa menjadi suatu… https://t.co/xlYKzFSjx9";0;0;1;0;in;46693036;1673066061221228544;inilahdotcom;https://twitter.com/inilahdotcom/status/1673066061221228544
Sun Jun 25 19:47:05 +0000 2023;1673055229426933761;"Bakal calon presiden (bacapres) PDIP, Ganjar Pranowo mengamati banyak sekali masyakarat mudah tersulut api jelang Pemilihan Presiden (Pilpres), tak jarang konflik itu berujung ke jalur hukum. Pernyataan ini Ganjar sampaikan saat memberikan sambutan dalam… https://t.co/QOvhuFEBF1";0;0;1;0;in;46693036;1673055229426933761;inilahdotcom;https://twitter.com/inilahdotcom/status/1673055229426933761
Sun Jun 25 18:37:05 +0000 2023;1673037616495865858;"@Gus_Raharjo @gibran_tweet Tujuan nya mas @gibran_tweet bantuin keluhan kota sekitar apa @Gus_Raharjo ??  Terus bandingin sama tujuan @ganjarpranowo nerima keluhan warga dki di liput media itu apa..  Soalnya sebelum jadi bacapres gak pernah bantuin kota sebelah dia";0;0;0;0;in;555022303;1672755599489241089;MikailAmrullah;https://twitter.com/MikailAmrullah/status/1673037616495865858
Sun Jun 25 17:58:37 +0000 2023;1673027932951027713;"Momen Ganjar Rayakan Ulang Tahun Anak Warga Pademangan saat Blusukan  Bakal calon presiden (Bacapres) PDI Perjuangan @ganjarpranowo blusukan ke kawasan Pademangan, Jakarta Utara, pada Minggu (25/6/2023).  Pada kesempatan tersebut, Ganjar juga turut merayakan ulang tahun anak… https://t.co/Lbq9hMbbpv";0;1;12;29;in;435004096;1673027932951027713;Aryprasetyo85;https://twitter.com/Aryprasetyo85/status/1673027932951027713
Sun Jun 25 17:46:35 +0000 2023;1673024907196919810;"Bakal calon presiden (bacapres) PDIP, Ganjar Pranowo mengaku akan menindaklanjuti keluhan warga Jati Padang, Pasar Minggu Jakarta Selatan, dengan menyampaikannya secara langsung ke Pj Gubernur DKI Jakarta Heru Budi Hartono. Ia mengaku tak berani… https://t.co/s7IWs51SXF";0;0;0;0;in;46693036;1673024907196919810;inilahdotcom;https://twitter.com/inilahdotcom/status/1673024907196919810
Sun Jun 25 17:07:25 +0000 2023;1673015049936596998;"@Dandhy_Laksono Nih @TsamaraDKI dari pada lu belain kelakuan bacapres yg agak nyeleneh itu, mending angkat isu2 miris di Jateng dan selesaikan.. biar citra @ganjarpranowo lebih baik..  Kami bosan dengan blusukan dan pencitraan.. sampah isinya";0;1;0;1;in;555022303;1672633702332108800;MikailAmrullah;https://twitter.com/MikailAmrullah/status/1673015049936596998
Sun Jun 25 16:01:46 +0000 2023;1672998528485068801;"@kemiskliwon79 @AlianisBgd @AkuAtikaFaya @ganjarpranowo @03__nakula @ch_chotimah2 @WadimorDeep Ada tuh Bacapres yang naik haji ngaku2 diundang Raja Salman.  Wan Anis yg gatelan, Pelaku PEBINOR, Peluk2 Bini Orang dg dekap2 wanita muda &amp  langsing 😥.  Haram tauuuk.";0;2;1;0;in;1547231490001743872;1672917372045500416;KayanaDuris;https://twitter.com/KayanaDuris/status/1672998528485068801
Sun Jun 25 15:54:30 +0000 2023;1672996697537118209;"Tindakan BaCaPres usungan PDIP dan PPP, Ganjar Pranowo saat blusukan ke Pasar Anyar Bahari, Jakarta Utara pada Sabtu (24/6/2023) yang memerintah Pj Gubernur DKI Jakarta Heru Budi terkait keluhan pedagang, tentu sangat tidak pas.";0;1;0;0;in;90832506;1672995892046237696;aan_media;https://twitter.com/aan_media/status/1672996697537118209
Sun Jun 25 15:26:01 +0000 2023;1672989530511773699;"Bakal calon presiden (bacapres) dari PDI Perjuangan, Ganjar Pranowo menjadi bulan-bulanan warga usai dirinya menghubungi PJ Gubernur DKI Jakarta, Heru Budi Hartono untuk melaporkan keluhan warga DKI.   Keluhan warga itu diterima Ganjar saat ia melakukan blusukan ke sejumlah… https://t.co/Bqlm8ufmY4";3;20;25;50;in;55507370;1672989530511773699;tvOneNews;https://twitter.com/tvOneNews/status/1672989530511773699
Sun Jun 25 15:15:00 +0000 2023;1672986757959421952;"Bakal Calon Presiden (Bacapres) PDIP, Ganjar Pranowo, menyempatkan diri berdialog dan bertemu dengan santriwati di Ponpes Darunnahdlatain NWDI, Lombok Timur, Nusa Tenggara Barat (NTB), Minggu (18/6/2023). Dia merasa takjub dengan ponpes yang berdiri sebelum Indonesia merdeka itu. https://t.co/NM3eTHaaqR";0;1;0;0;in;1479757801299738627;1672986757959421952;4_gp2024;https://twitter.com/4_gp2024/status/1672986757959421952
Sun Jun 25 15:11:10 +0000 2023;1672985794632622082;"Dalam kunjungannya ke Nusa Tenggara Barat (NTB), bakal calon presiden (bacapres) dari PDIP Ganjar Pranowo menyempatkan bertemu tokoh agama, masyarakat, hingga adat untuk bersilaturahmi.  #MEnangkanGAnjar #GenerasiGotongRoyong #sahabatganjar #ganjarpranowo #ganjar https://t.co/OieiWFJmNB";0;1;0;0;in;1479757801299738627;1672985794632622082;4_gp2024;https://twitter.com/4_gp2024/status/1672985794632622082
Sun Jun 25 15:08:41 +0000 2023;1672985167743574016;"@tvOneNews ga apa" lah gubernur @DKIJakarta di "kacungin" bacapres  gubernur @PemprovJateng ,  mesti tau diri dia kan cuman PLT pilihan @Kemendagri_RI atas persetujuan @jokowi   klo @ganjarpranowo kan gubernur asli pilihan rakyat jateng  beda status lah  antara pemimpin sama karyawan";0;3;0;7;in;2894899615;1672977765744922624;kurangbayar;https://twitter.com/kurangbayar/status/1672985167743574016
Sun Jun 25 15:00:53 +0000 2023;1672983204549234690;"@ganjarpranowo Sapa Warga Pasar Minggu, Jakarta Selatan dan Diteriaki Presiden  Bacapres dari PDI Perjuangan, Ganjar Pranowo menghadiri acara deklarasi dari sejumlah pengacara yang mengatasnamakan Ganjar Law and Development Center (GLDC) di Pasar Minggu, Jakarta Selatan, Minggu… https://t.co/vQ2MBukvBC";1;0;6;10;in;435004096;1672983204549234690;Aryprasetyo85;https://twitter.com/Aryprasetyo85/status/1672983204549234690
Sun Jun 25 14:43:04 +0000 2023;1672978723514232833;"1000 Pengacara GLDC Deklarasikan Dukung @ganjarpranowo Sebagai Presiden di Pilpres 2024  Bacapres dari PDI Perjuangan, Ganjar Pranowo menghadiri acara deklarasi dari sejumlah pengacara yang mengatasnamakan Ganjar Law and Development Center (GLDC) di Pasar Minggu, Jakarta Selatan,… https://t.co/7CGKgqBUmz";0;0;7;19;in;435004096;1672978723514232833;Aryprasetyo85;https://twitter.com/Aryprasetyo85/status/1672978723514232833
Sun Jun 25 13:58:51 +0000 2023;1672967596445143041;"@UntungS71 @kurawa @ganjarpranowo waduh...ada yg sok pinter,tapi milih bacapres yg nggk bisa kerja? 🤣🤣🤣  ooo...maksdnya selain mas @ganjarpranowo masih bisa diajak kongkalingkong ya...🤢";0;0;0;0;in;1451511358952927237;1672568301489360896;Heri73032637;https://twitter.com/Heri73032637/status/1672967596445143041
Sun Jun 25 13:23:47 +0000 2023;1672958770673221633;"@ganjarpranowo Sebenernya Bacapres apa Mau Gub DKI,?? Tau diri sedikit lah pak, Status anda masih Gub aktif Jateng, Kalo mau cari simpati ya urus aja Jateng, Jangan ngurusin daerah bukan wewenang anda..";0;0;0;0;in;246449701;1672615791370588161;HeryWP;https://twitter.com/HeryWP/status/1672958770673221633
Sun Jun 25 12:37:03 +0000 2023;1672947008506859521;"1.000 Pengacara Siap Menangkan Ganjar Pranowo di Pilpres 2024 Dan Lawan HOAX. #GanjarUntukSemua #LanjutkanBersamaGanjar  Bacapres PDI Perjuangan Ganjar Pranowo menghadiri acara deklarasi 1000 dukungan dari pengacara yang terhimpun dalam organisasi relawan Ganjar Law and… https://t.co/e6Rxsaaqbn";0;7;56;174;in;1356517931887120384;1672947008506859521;Anak__Ogi;https://twitter.com/Anak__Ogi/status/1672947008506859521
